20180107	2	0.52244335
20180107	3	0.52059428
20180107	4	0.525006096
20180107	5	0.528087879
20180107	6	0.538176664
20180107	7	0.544113151
20180107	8	0.56081966
20180107	9	0.582132624
20180107	10	0.593421682
20180107	11	0.595303192
20180107	12	0.592416048
20180107	13	0.586641759
20180107	14	0.579634758
20180107	15	0.577688368
20180107	16	0.58832863
20180107	17	0.62313656
20180107	18	0.658690606
20180107	19	0.656030541
20180107	20	0.63792912
20180107	21	0.616064679
20180107	22	0.582067744
20180107	23	0.540804289
20180107	24	0.51131649
20180108	1	0.493247509
20180108	2	0.485429512
20180108	3	0.478519829
20180108	4	0.477384435
20180108	5	0.485851229
20180108	6	0.515533667
20180108	7	0.554461455
20180108	8	0.582684101
20180108	9	0.584338532
20180108	10	0.579959156
20180108	11	0.577072012
20180108	12	0.572368237
20180108	13	0.568572778
20180108	14	0.567567143
20180108	15	0.565588314
20180108	16	0.569675732
20180108	17	0.595562711
20180108	18	0.62313656
20180108	19	0.619730379
20180108	20	0.603250949
20180108	21	0.579634758
20180108	22	0.544015832
20180108	23	0.499930112
20180108	24	0.461034765
20180109	1	0.43628318
20180109	2	0.421977218
20180109	3	0.41600829
20180109	4	0.416624647
20180109	5	0.426810751
20180109	6	0.457336625
20180109	7	0.512354565
20180109	8	0.543302156
20180109	9	0.54258848
20180109	10	0.530455986
20180109	11	0.518842529
20180109	12	0.511835528
20180109	13	0.507845429
20180109	14	0.515501228
20180109	15	0.517836895
20180109	16	0.528444717
20180109	17	0.553163862
20180109	18	0.587420315
20180109	19	0.587647394
20180109	20	0.576033937
20180109	21	0.556505164
20180109	22	0.525265614
20180109	23	0.484715835
20180109	24	0.458569338
20180110	1	0.445236571
20180110	2	0.434207031
20180110	3	0.438651287
20180110	4	0.441376232
20180110	5	0.445950247
20180110	6	0.470312554
20180110	7	0.524000461
20180110	8	0.556732243
20180110	9	0.550665996
20180110	10	0.530293787
20180110	11	0.514495593
20180110	12	0.500773548
20180110	13	0.490782082
20180110	14	0.490165726
20180110	15	0.504212169
20180110	16	0.514268514
20180110	17	0.544534869
20180110	18	0.583365337
20180110	19	0.584403412
20180110	20	0.571978959
20180110	21	0.551509431
20180110	22	0.518063974
20180110	23	0.474399972
20180110	24	0.436412939
20180111	1	0.411953312
20180111	2	0.398815184
20180111	3	0.39229478
20180111	4	0.391678423
20180111	5	0.401799648
20180111	6	0.432293081
20180111	7	0.486824424
20180111	8	0.515922945
20180111	9	0.515176829
20180111	10	0.508299587
20180111	11	0.503368734
20180111	12	0.509921578
20180111	13	0.507618351
20180111	14	0.506255878
20180111	15	0.502330659
20180111	16	0.506255878
20180111	17	0.525687332
20180111	18	0.550341597
20180111	19	0.546773217
20180111	20	0.53331069
20180111	21	0.51498219
20180111	22	0.490360365
20180111	23	0.449226669
20180111	24	0.424767043
20180112	1	0.413218466
20180112	2	0.403648718
20180112	3	0.400956212
20180112	4	0.390932307
20180112	5	0.407703696
20180112	6	0.429665456
20180112	7	0.468723003
20180112	8	0.480368899
20180112	9	0.486110748
20180112	10	0.488705934
20180112	11	0.490133286
20180112	12	0.49117136
20180112	13	0.498145922
20180112	14	0.49305287
20180112	15	0.489646689
20180112	16	0.492371634
20180112	17	0.509370101
20180112	18	0.523416544
20180112	19	0.513327759
20180112	20	0.495193898
20180112	21	0.475113648
20180112	22	0.453216767
20180112	23	0.433363596
20180112	24	0.392586738
20180113	1	0.36835419
20180113	2	0.353918469
20180113	3	0.343213327
20180113	4	0.341039859
20180113	5	0.352491117
20180113	6	0.372246969
20180113	7	0.38681245
20180113	8	0.408871529
20180113	9	0.422755774
20180113	10	0.442576505
20180113	11	0.446534164
20180113	12	0.437061735
20180113	13	0.430216933
20180113	14	0.436088541
20180113	15	0.453865564
20180113	16	0.468171526
20180113	17	0.498794719
20180113	18	0.537884705
20180113	19	0.540123053
20180113	20	0.529223273
20180113	21	0.517480057
20180113	22	0.498859598
20180113	23	0.478909107
20180113	24	0.455163157
20180114	1	0.434920707
20180114	2	0.434985587
20180114	3	0.441376232
20180114	4	0.4325526
20180114	5	0.448221035
20180114	6	0.441408672
20180114	7	0.457044666
20180114	8	0.471934545
20180114	9	0.490035966
20180114	10	0.496621251
20180114	11	0.494285583
20180114	12	0.48935473
20180114	13	0.492631152
20180114	14	0.495712935
20180114	15	0.511284051
20180114	16	0.529482791
20180114	17	0.545962221
20180114	18	0.586674199
20180114	19	0.585992963
20180114	20	0.57181676
20180114	21	0.556732243
20180114	22	0.534608283
20180114	23	0.502979456
20180114	24	0.47475681
20180115	1	0.465284381
20180115	2	0.47105867
20180115	3	0.46742541
20180115	4	0.468398604
20180115	5	0.471220869
20180115	6	0.481244774
20180115	7	0.51692858
20180115	8	0.54988744
20180115	9	0.572465557
20180115	10	0.583592416
20180115	11	0.590047941
20180115	12	0.596049308
20180115	13	0.595887109
20180115	14	0.595043674
20180115	15	0.592740446
20180115	16	0.596308827
20180115	17	0.617848869
20180115	18	0.643508769
20180115	19	0.635755651
20180115	20	0.617264952
20180115	21	0.592999965
20180115	22	0.555856367
20180115	23	0.511738208
20180115	24	0.482964085
20180116	1	0.461132084
20180116	2	0.447637118
20180116	3	0.441895269
20180116	4	0.442544066
20180116	5	0.453768244
20180116	6	0.477254676
20180116	7	0.534089246
20180116	8	0.564809758
20180116	9	0.561176498
20180116	10	0.55176895
20180116	11	0.545540504
20180116	12	0.532661894
20180116	13	0.528444717
20180116	14	0.530618185
20180116	15	0.53344045
20180116	16	0.539701335
20180116	17	0.562376772
20180116	18	0.593746081
20180116	19	0.591734812
20180116	20	0.576228576
20180116	21	0.553326061
20180116	22	0.518810089
20180116	23	0.478552269
20180116	24	0.442771144
20180117	1	0.418830555
20180117	2	0.412829188
20180117	3	0.407249538
20180117	4	0.414840457
20180117	5	0.420063268
20180117	6	0.43806737
20180117	7	0.484294118
20180117	8	0.517252978
20180117	9	0.531721139
20180117	10	0.542231642
20180117	11	0.549498162
20180117	12	0.552969223
20180117	13	0.552677265
20180117	14	0.55176895
20180117	15	0.545864902
20180117	16	0.545929781
20180117	17	0.566561509
20180117	18	0.593648761
20180117	19	0.58832863
20180117	20	0.571622121
20180117	21	0.54803837
20180117	22	0.514333394
20180117	23	0.473848495
20180117	24	0.439332523
20180118	1	0.425934876
20180118	2	0.428108344
20180118	3	0.424994121
20180118	4	0.428497622
20180118	5	0.442738704
20180118	6	0.471707466
20180118	7	0.520951118
20180118	8	0.554948052
20180118	9	0.5535207
20180118	10	0.542199202
20180118	11	0.530812824
20180118	12	0.51868033
20180118	13	0.522702868
20180118	14	0.518810089
20180118	15	0.516409543
20180118	16	0.52779592
20180118	17	0.547292254
20180118	18	0.585830764
20180118	19	0.588069112
20180118	20	0.577818128
20180118	21	0.559327428
20180118	22	0.528801555
20180118	23	0.488446415
20180118	24	0.454384601
20180119	1	0.432876998
20180119	2	0.427427108
20180119	3	0.425350959
20180119	4	0.426129515
20180119	5	0.431417206
20180119	6	0.460613047
20180119	7	0.516247343
20180119	8	0.54807081
20180119	9	0.546708337
20180119	10	0.537235909
20180119	11	0.529093513
20180119	12	0.519556205
20180119	13	0.510083777
20180119	14	0.522508229
20180119	15	0.527309323
20180119	16	0.523027266
20180119	17	0.53528952
20180119	18	0.562895809
20180119	19	0.558192035
20180119	20	0.543367035
20180119	21	0.525038535
20180119	22	0.501195266
20180119	23	0.468820322
20180119	24	0.445820488
20180120	1	0.414775577
20180120	2	0.404848991
20180120	3	0.405303149
20180120	4	0.411758674
20180120	5	0.415456813
20180120	6	0.419154953
20180120	7	0.431384766
20180120	8	0.451043299
20180120	9	0.463337992
20180120	10	0.466257576
20180120	11	0.464376066
20180120	12	0.46006157
20180120	13	0.459931811
20180120	14	0.456947347
20180120	15	0.457336625
20180120	16	0.457725903
20180120	17	0.474075574
20180120	18	0.50774811
20180120	19	0.505671961
20180120	20	0.491625518
20180120	21	0.475665125
20180120	22	0.455779513
20180120	23	0.42898422
20180120	24	0.405692427
20180121	1	0.389667154
20180121	2	0.389699594
20180121	3	0.395668521
20180121	4	0.394176289
20180121	5	0.396025359
20180121	6	0.405757306
20180121	7	0.414808017
20180121	8	0.429016659
20180121	9	0.427427108
20180121	10	0.430119613
20180121	11	0.425026561
20180121	12	0.419252273
20180121	13	0.424734603
20180121	14	0.425610478
20180121	15	0.433850193
20180121	16	0.447539798
20180121	17	0.467068572
20180121	18	0.498243242
20180121	19	0.503822891
20180121	20	0.499573274
20180121	21	0.482542367
20180121	22	0.454384601
20180121	23	0.419349592
20180121	24	0.39771223
20180122	1	0.374582636
20180122	2	0.367608074
20180122	3	0.363228698
20180122	4	0.36472093
20180122	5	0.372960645
20180122	6	0.404070435
20180122	7	0.461748441
20180122	8	0.499897673
20180122	9	0.510213536
20180122	10	0.515306589
20180122	11	0.518615451
20180122	12	0.521762113
20180122	13	0.52049696
20180122	14	0.520334761
20180122	15	0.517382737
20180122	16	0.519783284
20180122	17	0.540479891
20180122	18	0.565490995
20180122	19	0.560754781
20180122	20	0.544469989
20180122	21	0.52059428
20180122	22	0.48572147
20180122	23	0.443419941
20180122	24	0.417078804
20180123	1	0.394760206
20180123	2	0.386260973
20180123	3	0.396739035
20180123	4	0.401280611
20180123	5	0.404297514
20180123	6	0.420063268
20180123	7	0.464797784
20180123	8	0.502395539
20180123	9	0.51504707
20180123	10	0.522702868
20180123	11	0.529288152
20180123	12	0.531818458
20180123	13	0.528347397
20180123	14	0.525233174
20180123	15	0.515468788
20180123	16	0.507975189
20180123	17	0.520724039
20180123	18	0.546805657
20180123	19	0.544210471
20180123	20	0.527439082
20180123	21	0.504536567
20180123	22	0.472388703
20180123	23	0.441960149
20180123	24	0.407833455
20180124	1	0.409163488
20180124	2	0.406243904
20180124	3	0.404297514
20180124	4	0.404946311
20180124	5	0.416365128
20180124	6	0.433071637
20180124	7	0.473394337
20180124	8	0.499994992
20180124	9	0.495940014
20180124	10	0.493669227
20180124	11	0.487343461
20180124	12	0.470896471
20180124	13	0.456850027
20180124	14	0.45999669
20180124	15	0.466452215
20180124	16	0.486727104
20180124	17	0.520172562
20180124	18	0.563771684
20180124	19	0.570259649
20180124	20	0.560008665
20180124	21	0.54249116
20180124	22	0.51313312
20180124	23	0.475892204
20180124	24	0.448123715
20180125	1	0.41980375
20180125	2	0.409812284
20180125	3	0.414872897
20180125	4	0.417403203
20180125	5	0.421847458
20180125	6	0.456687828
20180125	7	0.517025899
20180125	8	0.548687166
20180125	9	0.538273983
20180125	10	0.517674696
20180125	11	0.499994992
20180125	12	0.488349096
20180125	13	0.480952816
20180125	14	0.48202333
20180125	15	0.499703034
20180125	16	0.517155658
20180125	17	0.549660361
20180125	18	0.591150895
20180125	19	0.596892743
20180125	20	0.58647956
20180125	21	0.567372505
20180125	22	0.536522233
20180125	23	0.497205167
20180125	24	0.470701832
20180126	1	0.457498824
20180126	2	0.445528529
20180126	3	0.441441112
20180126	4	0.443192862
20180126	5	0.4545468
20180126	6	0.480531098
20180126	7	0.530391106
20180126	8	0.558743512
20180126	9	0.545767582
20180126	10	0.520042803
20180126	11	0.501195266
20180126	12	0.487181262
20180126	13	0.475892204
20180126	14	0.474919009
20180126	15	0.484748275
20180126	16	0.494123384
20180126	17	0.522540669
20180126	18	0.558938151
20180126	19	0.560495262
20180126	20	0.547065175
20180126	21	0.529547671
20180126	22	0.50580172
20180126	23	0.47475681
20180126	24	0.442641385
20180127	1	0.420355227
20180127	2	0.407022459
20180127	3	0.400047897
20180127	4	0.396901235
20180127	5	0.400339856
20180127	6	0.412991387
20180127	7	0.436964416
20180127	8	0.457628583
20180127	9	0.46745785
20180127	10	0.457888102
20180127	11	0.446047566
20180127	12	0.436510258
20180127	13	0.440986954
20180127	14	0.445236571
20180127	15	0.453768244
20180127	16	0.459704732
20180127	17	0.470928911
20180127	18	0.498697399
20180127	19	0.495291218
20180127	20	0.478876667
20180127	21	0.460321089
20180127	22	0.446177326
20180127	23	0.420193027
20180127	24	0.400664254
20180128	1	0.381070601
20180128	2	0.380551564
20180128	3	0.37205233
20180128	4	0.36841907
20180128	5	0.370008621
20180128	6	0.378248336
20180128	7	0.394306049
20180128	8	0.408157853
20180128	9	0.423209931
20180128	10	0.433915073
20180128	11	0.439624481
20180128	12	0.437775412
20180128	13	0.437807851
20180128	14	0.435277545
20180128	15	0.443160422
20180128	16	0.44533389
20180128	17	0.468431044
20180128	18	0.504666327
20180128	19	0.505185364
20180128	20	0.4912038
20180128	21	0.470734272
20180128	22	0.442576505
20180128	23	0.40877421
20180128	24	0.387039528
20180129	1	0.368873227
20180129	2	0.359854957
20180129	3	0.363358458
20180129	4	0.366245602
20180129	5	0.369619343
20180129	6	0.399204462
20180129	7	0.459250574
20180129	8	0.494999259
20180129	9	0.498794719
20180129	10	0.49668613
20180129	11	0.495129019
20180129	12	0.488219336
20180129	13	0.480887936
20180129	14	0.486143188
20180129	15	0.492533833
20180129	16	0.502622618
20180129	17	0.526530767
20180129	18	0.561987494
20180129	19	0.562863369
20180129	20	0.547649092
20180129	21	0.525817091
20180129	22	0.493701666
20180129	23	0.453768244
20180129	24	0.428724701
20180130	1	0.416624647
20180130	2	0.40699002
20180130	3	0.410753039
20180130	4	0.412212831
20180130	5	0.418279078
20180130	6	0.437905171
20180130	7	0.49308531
20180130	8	0.527763481
20180130	9	0.540382572
20180130	10	0.54615686
20180130	11	0.548362768
20180130	12	0.546578578
20180130	13	0.539474257
20180130	14	0.534024366
20180130	15	0.529223273
20180130	16	0.530164028
20180130	17	0.547843731
20180130	18	0.583851935
20180130	19	0.586220042
20180130	20	0.572141158
20180130	21	0.552158228
20180130	22	0.520237442
20180130	23	0.482672127
20180130	24	0.454773879
20180131	1	0.428562502
20180131	2	0.425772677
20180131	3	0.423599209
20180131	4	0.425740237
20180131	5	0.440338158
20180131	6	0.468106646
20180131	7	0.526952485
20180131	8	0.556894442
20180131	9	0.549627921
20180131	10	0.531753579
20180131	11	0.51689614
20180131	12	0.503530933
20180131	13	0.494188264
20180131	14	0.48935473
20180131	15	0.493247509
20180131	16	0.515598547
20180131	17	0.536651992
20180131	18	0.57729909
20180131	19	0.581905545
20180131	20	0.568572778
20180131	21	0.547065175
20180131	22	0.513619718
20180131	23	0.471577707
20180131	24	0.440143519
20180201	1	0.41964155
20180201	2	0.406146584
20180201	3	0.398815184
20180201	4	0.398490786
20180201	5	0.409066168
20180201	6	0.43446655
20180201	7	0.489127651
20180201	8	0.520042803
20180201	9	0.523935581
20180201	10	0.521502595
20180201	11	0.513425079
20180201	12	0.502719937
20180201	13	0.494058504
20180201	14	0.492760912
20180201	15	0.496426612
20180201	16	0.505055604
20180201	17	0.519491326
20180201	18	0.548330328
20180201	19	0.547324694
20180201	20	0.534251445
20180201	21	0.513911676
20180201	22	0.491982356
20180201	23	0.467165891
20180201	24	0.44173307
20180202	1	0.420387666
20180202	2	0.411758674
20180202	3	0.409682525
20180202	4	0.41059084
20180202	5	0.421458181
20180202	6	0.433850193
20180202	7	0.484780715
20180202	8	0.509272781
20180202	9	0.525622452
20180202	10	0.530358666
20180202	11	0.527341763
20180202	12	0.51679882
20180202	13	0.507975189
20180202	14	0.50774811
20180202	15	0.510992092
20180202	16	0.5205294
20180202	17	0.543886073
20180202	18	0.579602318
20180202	19	0.586836398
20180202	20	0.577850567
20180202	21	0.564647559
20180202	22	0.54249116
20180202	23	0.511705768
20180202	24	0.480952816
20180203	1	0.459769612
20180203	2	0.44731272
20180203	3	0.441408672
20180203	4	0.43994888
20180203	5	0.444977052
20180203	6	0.458991056
20180203	7	0.482769446
20180203	8	0.506255878
20180203	9	0.520140122
20180203	10	0.519394006
20180203	11	0.510018897
20180203	12	0.497853964
20180203	13	0.484488757
20180203	14	0.475762444
20180203	15	0.483223604
20180203	16	0.491560638
20180203	17	0.513911676
20180203	18	0.552223107
20180203	19	0.557802757
20180203	20	0.544242911
20180203	21	0.528412277
20180203	22	0.505704401
20180203	23	0.475924643
20180203	24	0.446209766
20180204	1	0.431255007
20180204	2	0.415943411
20180204	3	0.409001289
20180204	4	0.410850358
20180204	5	0.411044997
20180204	6	0.417597842
20180204	7	0.426810751
20180204	8	0.442868464
20180204	9	0.461683561
20180204	10	0.476249042
20180204	11	0.478584709
20180204	12	0.48030402
20180204	13	0.489160091
20180204	14	0.493409708
20180204	15	0.502103581
20180204	16	0.508883504
20180204	17	0.520367201
20180204	18	0.538046904
20180204	19	0.515306589
20180204	20	0.482996525
20180204	21	0.466322456
20180204	22	0.452567971
20180204	23	0.446436844
20180204	24	0.420030828
20180205	1	0.405303149
20180205	2	0.398263707
20180205	3	0.400923773
20180205	4	0.399431541
20180205	5	0.401734768
20180205	6	0.419479351
20180205	7	0.459283014
20180205	8	0.476995158
20180205	9	0.479493024
20180205	10	0.477968352
20180205	11	0.480076941
20180205	12	0.471545267
20180205	13	0.461294283
20180205	14	0.456525629
20180205	15	0.456687828
20180205	16	0.475827324
20180205	17	0.511186731
20180205	18	0.557964956
20180205	19	0.571038205
20180205	20	0.559878905
20180205	21	0.540934049
20180205	22	0.508688865
20180205	23	0.468852762
20180205	24	0.436704897
20180206	1	0.416786846
20180206	2	0.414548498
20180206	3	0.410136682
20180206	4	0.410688159
20180206	5	0.421004023
20180206	6	0.446371965
20180206	7	0.503790451
20180206	8	0.535613918
20180206	9	0.538987659
20180206	10	0.539247178
20180206	11	0.536360034
20180206	12	0.522248711
20180206	13	0.509337661
20180206	14	0.512419444
20180206	15	0.509889138
20180206	16	0.504828526
20180206	17	0.523968021
20180206	18	0.561014299
20180206	19	0.570194769
20180206	20	0.557640558
20180206	21	0.538209104
20180206	22	0.50765079
20180206	23	0.469371799
20180206	24	0.435309985
20180207	1	0.427686627
20180207	2	0.431514526
20180207	3	0.427589307
20180207	4	0.429178858
20180207	5	0.441214033
20180207	6	0.462981154
20180207	7	0.497659325
20180207	8	0.52607661
20180207	9	0.534997561
20180207	10	0.5425236
20180207	11	0.555986127
20180207	12	0.565588314
20180207	13	0.568053741
20180207	14	0.565685634
20180207	15	0.558678632
20180207	16	0.556083446
20180207	17	0.567080546
20180207	18	0.589626223
20180207	19	0.581418948
20180207	20	0.557867636
20180207	21	0.528444717
20180207	22	0.491820157
20180207	23	0.451724535
20180207	24	0.431709165
20180208	1	0.425967316
20180208	2	0.416494888
20180208	3	0.416202929
20180208	4	0.421360861
20180208	5	0.422788213
20180208	6	0.440046199
20180208	7	0.494545102
20180208	8	0.526401008
20180208	9	0.531299421
20180208	10	0.519426446
20180208	11	0.507066874
20180208	12	0.498859598
20180208	13	0.491657958
20180208	14	0.487700299
20180208	15	0.486856864
20180208	16	0.495096579
20180208	17	0.519783284
20180208	18	0.559522067
20180208	19	0.571492362
20180208	20	0.562376772
20180208	21	0.54434023
20180208	22	0.514625352
20180208	23	0.476054403
20180208	24	0.443257742
20180209	1	0.423080172
20180209	2	0.413348225
20180209	3	0.410006923
20180209	4	0.412212831
20180209	5	0.425383399
20180209	6	0.458536898
20180209	7	0.516604181
20180209	8	0.543886073
20180209	9	0.536846631
20180209	10	0.524454619
20180209	11	0.515144389
20180209	12	0.50596392
20180209	13	0.502687497
20180209	14	0.503530933
20180209	15	0.508104948
20180209	16	0.51504707
20180209	17	0.528185198
20180209	18	0.55533733
20180209	19	0.557024201
20180209	20	0.54255604
20180209	21	0.524000461
20180209	22	0.498016163
20180209	23	0.463986789
20180209	24	0.430476451
20180210	1	0.406243904
20180210	2	0.398880064
20180210	3	0.398880064
20180210	4	0.403227
20180210	5	0.405919505
20180210	6	0.401767208
20180210	7	0.412569669
20180210	8	0.433687994
20180210	9	0.455163157
20180210	10	0.466452215
20180210	11	0.465089743
20180210	12	0.459834491
20180210	13	0.455811953
20180210	14	0.461424043
20180210	15	0.456493189
20180210	16	0.454125082
20180210	17	0.467101012
20180210	18	0.491820157
20180210	19	0.490392804
20180210	20	0.475243407
20180210	21	0.459120815
20180210	22	0.449421308
20180210	23	0.420355227
20180210	24	0.391678423
20180211	1	0.375847789
20180211	2	0.377469781
20180211	3	0.383990185
20180211	4	0.384249704
20180211	5	0.384606542
20180211	6	0.384249704
20180211	7	0.385871695
20180211	8	0.403940676
20180211	9	0.415132415
20180211	10	0.434077272
20180211	11	0.4508811
20180211	12	0.460742806
20180211	13	0.466225136
20180211	14	0.464927543
20180211	15	0.464440946
20180211	16	0.469047401
20180211	17	0.485202433
20180211	18	0.50962962
20180211	19	0.50771567
20180211	20	0.490652323
20180211	21	0.468268845
20180211	22	0.437094175
20180211	23	0.402480884
20180211	24	0.372214529
20180212	1	0.364948009
20180212	2	0.363098939
20180212	3	0.363098939
20180212	4	0.351258404
20180212	5	0.355929738
20180212	6	0.389829353
20180212	7	0.440792315
20180212	8	0.474172893
20180212	9	0.481536733
20180212	10	0.486629785
20180212	11	0.488251776
20180212	12	0.486662225
20180212	13	0.479395704
20180212	14	0.468690563
20180212	15	0.455649754
20180212	16	0.4618782
20180212	17	0.485818789
20180212	18	0.530164028
20180212	19	0.547357134
20180212	20	0.536295154
20180212	21	0.517090779
20180212	22	0.487440781
20180212	23	0.451108179
20180212	24	0.424507524
20180213	1	0.40501119
20180213	2	0.394695327
20180213	3	0.391645983
20180213	4	0.394306049
20180213	5	0.400339856
20180213	6	0.435634383
20180213	7	0.4948695
20180213	8	0.518258612
20180213	9	0.501649423
20180213	10	0.482866766
20180213	11	0.466290016
20180213	12	0.453638485
20180213	13	0.448837391
20180213	14	0.454157522
20180213	15	0.459283014
20180213	16	0.470669392
20180213	17	0.501389904
20180213	18	0.544534869
20180213	19	0.559619387
20180213	20	0.549400843
20180213	21	0.53159138
20180213	22	0.500870867
20180213	23	0.461586242
20180213	24	0.424280445
20180214	1	0.402578204
20180214	2	0.402351125
20180214	3	0.398652985
20180214	4	0.398069068
20180214	5	0.39774467
20180214	6	0.424312885
20180214	7	0.48030402
20180214	8	0.508461786
20180214	9	0.510667694
20180214	10	0.503044335
20180214	11	0.488738374
20180214	12	0.474529731
20180214	13	0.456687828
20180214	14	0.452470651
20180214	15	0.442738704
20180214	16	0.453087008
20180214	17	0.476378801
20180214	18	0.508202267
20180214	19	0.522832628
20180214	20	0.511478689
20180214	21	0.493798986
20180214	22	0.465089743
20180214	23	0.433979952
20180214	24	0.402448444
20180215	1	0.394630447
20180215	2	0.393851891
20180215	3	0.389212997
20180215	4	0.387882964
20180215	5	0.389991552
20180215	6	0.413737503
20180215	7	0.453184327
20180215	8	0.48017426
20180215	9	0.482477488
20180215	10	0.476995158
20180215	11	0.473880935
20180215	12	0.474951449
20180215	13	0.470344994
20180215	14	0.467814688
20180215	15	0.47109111
20180215	16	0.467976887
20180215	17	0.482574807
20180215	18	0.508202267
20180215	19	0.515987825
20180215	20	0.503790451
20180215	21	0.48380752
20180215	22	0.452632851
20180215	23	0.41428898
20180215	24	0.389699594
20180216	1	0.377859058
20180216	2	0.376691225
20180216	3	0.36296918
20180216	4	0.365953643
20180216	5	0.378378096
20180216	6	0.402059166
20180216	7	0.436412939
20180216	8	0.459574973
20180216	9	0.468982521
20180216	10	0.471188429
20180216	11	0.471610147
20180216	12	0.470247674
20180216	13	0.467944447
20180216	14	0.464570705
20180216	15	0.460580607
20180216	16	0.465219502
20180216	17	0.478519829
20180216	18	0.499930112
20180216	19	0.502752377
20180216	20	0.491074041
20180216	21	0.475535366
20180216	22	0.459704732
20180216	23	0.435926342
20180216	24	0.413477984
20180217	1	0.39959374
20180217	2	0.394435808
20180217	3	0.389050797
20180217	4	0.388856158
20180217	5	0.392911136
20180217	6	0.398458346
20180217	7	0.407638816
20180217	8	0.424702163
20180217	9	0.427589307
20180217	10	0.420387666
20180217	11	0.412602109
20180217	12	0.41052596
20180217	13	0.413445544
20180217	14	0.41600829
20180217	15	0.438197129
20180217	16	0.443809219
20180217	17	0.465057303
20180217	18	0.495583176
20180217	19	0.502427979
20180217	20	0.490846962
20180217	21	0.476541
20180217	22	0.456655389
20180217	23	0.429989854
20180217	24	0.402805282
20180218	1	0.383373828
20180218	2	0.370819617
20180218	3	0.371435974
20180218	4	0.367413435
20180218	5	0.36848395
20180218	6	0.375945109
20180218	7	0.387201727
20180218	8	0.397939309
20180218	9	0.41604073
20180218	10	0.425772677
20180218	11	0.427491988
20180218	12	0.42152306
20180218	13	0.413315785
20180218	14	0.418895435
